"t","m","id","id2","cve","valor","DesGeo"
2013,4,"i13","m","15",0,"E"
2014,1,"i13","m","15",0,"E"
2014,2,"i13","m","15",0,"E"
2014,3,"i13","m","15",0,"E"
2014,4,"i13","m","15",0,"E"
2015,1,"i13","m","15",0,"E"
2015,2,"i13","m","15",20000,"E"
2015,3,"i13","m","15",290000,"E"
2015,4,"i13","m","15",250000,"E"
2016,1,"i13","m","15",2e+05,"E"
2016,2,"i13","m","15",110000,"E"
2016,3,"i13","m","15",0,"E"
2016,4,"i13","m","15",0,"E"
2012,2,"i13","m","16",0,"E"
2012,3,"i13","m","16",0,"E"
2012,4,"i13","m","16",0,"E"
2013,1,"i13","m","16",0,"E"
2013,2,"i13","m","16",0,"E"
2013,3,"i13","m","16",0,"E"
2013,4,"i13","m","16",0,"E"
2014,1,"i13","m","16",0,"E"
2014,2,"i13","m","16",250000,"E"
2014,3,"i13","m","16",0,"E"
2014,4,"i13","m","16",0,"E"
2015,1,"i13","m","16",0,"E"
2015,2,"i13","m","16",50000,"E"
2015,3,"i13","m","16",0,"E"
2015,4,"i13","m","16",0,"E"
2016,1,"i13","m","16",0,"E"
2016,2,"i13","m","16",0,"E"
2016,3,"i13","m","16",0,"E"
2016,4,"i13","m","16",0,"E"
2012,2,"i13","m","19",0,"E"
2012,3,"i13","m","19",0,"E"
2012,4,"i13","m","19",0,"E"
2013,1,"i13","m","19",0,"E"
2013,2,"i13","m","19",0,"E"
2013,3,"i13","m","19",0,"E"
2013,4,"i13","m","19",0,"E"
2014,1,"i13","m","19",0,"E"
2014,2,"i13","m","19",0,"E"
2014,3,"i13","m","19",0,"E"
2014,4,"i13","m","19",0,"E"
2015,1,"i13","m","19",0,"E"
2015,2,"i13","m","19",0,"E"
2015,3,"i13","m","19",1e+05,"E"
2015,4,"i13","m","19",375000,"E"
2016,1,"i13","m","19",250000,"E"
2016,2,"i13","m","19",60000,"E"
2016,3,"i13","m","19",0,"E"
2016,4,"i13","m","19",0,"E"
2012,2,"i13","m","2",0,"E"
2012,3,"i13","m","2",0,"E"
2012,4,"i13","m","2",0,"E"
2013,1,"i13","m","2",0,"E"
2013,2,"i13","m","2",0,"E"
2013,3,"i13","m","2",0,"E"
2013,4,"i13","m","2",0,"E"
2014,1,"i13","m","2",0,"E"
2014,2,"i13","m","2",0,"E"
2014,3,"i13","m","2",0,"E"
2014,4,"i13","m","2",0,"E"
2015,1,"i13","m","2",0,"E"
2015,2,"i13","m","2",1e+05,"E"
2015,3,"i13","m","2",0,"E"
2015,4,"i13","m","2",0,"E"
2016,1,"i13","m","2",0,"E"
2016,2,"i13","m","2",60000,"E"
2016,3,"i13","m","2",0,"E"
2016,4,"i13","m","2",0,"E"
2012,2,"i13","m","20",0,"E"
2012,3,"i13","m","20",0,"E"
2012,4,"i13","m","20",0,"E"
2013,1,"i13","m","20",0,"E"
2013,2,"i13","m","20",0,"E"
2013,3,"i13","m","20",0,"E"
2013,4,"i13","m","20",0,"E"
2014,1,"i13","m","20",0,"E"
2014,2,"i13","m","20",0,"E"
2014,3,"i13","m","20",0,"E"
2014,4,"i13","m","20",0,"E"
2015,1,"i13","m","20",0,"E"
2015,2,"i13","m","20",1e+05,"E"
2015,3,"i13","m","20",0,"E"
2015,4,"i13","m","20",0,"E"
2016,1,"i13","m","20",0,"E"
2016,2,"i13","m","20",0,"E"
2016,3,"i13","m","20",0,"E"
2016,4,"i13","m","20",0,"E"
2012,2,"i13","m","21",0,"E"
2012,3,"i13","m","21",0,"E"
2012,4,"i13","m","21",0,"E"
2013,1,"i13","m","21",0,"E"
2013,2,"i13","m","21",0,"E"
2013,3,"i13","m","21",0,"E"
2013,4,"i13","m","21",0,"E"
2014,1,"i13","m","21",0,"E"
2014,2,"i13","m","21",0,"E"
2014,3,"i13","m","21",0,"E"
2014,4,"i13","m","21",0,"E"
2015,1,"i13","m","21",0,"E"
2015,2,"i13","m","21",0,"E"
2015,3,"i13","m","21",0,"E"
2015,4,"i13","m","21",250000,"E"
2016,1,"i13","m","21",52000,"E"
2016,2,"i13","m","21",0,"E"
2016,3,"i13","m","21",0,"E"
2016,4,"i13","m","21",0,"E"
2012,2,"i13","m","22",0,"E"
2012,3,"i13","m","22",0,"E"
2012,4,"i13","m","22",0,"E"
2013,1,"i13","m","22",0,"E"
2013,2,"i13","m","22",0,"E"
2013,3,"i13","m","22",0,"E"
2013,4,"i13","m","22",0,"E"
2014,1,"i13","m","22",0,"E"
2014,2,"i13","m","22",0,"E"
2014,3,"i13","m","22",0,"E"
2014,4,"i13","m","22",0,"E"
2015,1,"i13","m","22",0,"E"
2015,2,"i13","m","22",0,"E"
2015,3,"i13","m","22",150000,"E"
2015,4,"i13","m","22",250000,"E"
2016,1,"i13","m","22",84000,"E"
2016,2,"i13","m","22",250000,"E"
2016,3,"i13","m","22",0,"E"
2016,4,"i13","m","22",0,"E"
2012,2,"i13","m","23",0,"E"
2012,3,"i13","m","23",0,"E"
2012,4,"i13","m","23",0,"E"
2013,1,"i13","m","23",0,"E"
2013,2,"i13","m","23",0,"E"
2013,3,"i13","m","23",0,"E"
2013,4,"i13","m","23",0,"E"
2014,1,"i13","m","23",0,"E"
2014,2,"i13","m","23",0,"E"
2014,3,"i13","m","23",0,"E"
2014,4,"i13","m","23",0,"E"
2015,1,"i13","m","23",0,"E"
2015,2,"i13","m","23",70000,"E"
2015,3,"i13","m","23",0,"E"
2015,4,"i13","m","23",130000,"E"
2016,1,"i13","m","23",0,"E"
2016,2,"i13","m","23",0,"E"
2016,3,"i13","m","23",0,"E"
2016,4,"i13","m","23",0,"E"
2012,2,"i13","m","24",0,"E"
2012,3,"i13","m","24",0,"E"
2012,4,"i13","m","24",0,"E"
2013,1,"i13","m","24",0,"E"
2013,2,"i13","m","24",0,"E"
2013,3,"i13","m","24",0,"E"
2013,4,"i13","m","24",0,"E"
2014,1,"i13","m","24",0,"E"
2014,2,"i13","m","24",0,"E"
2014,3,"i13","m","24",0,"E"
2014,4,"i13","m","24",0,"E"
2015,1,"i13","m","24",0,"E"
2015,2,"i13","m","24",0,"E"
2015,3,"i13","m","24",0,"E"
2015,4,"i13","m","24",90000,"E"
2016,1,"i13","m","24",150000,"E"
2016,2,"i13","m","24",0,"E"
2016,3,"i13","m","24",0,"E"
2016,4,"i13","m","24",0,"E"
2012,2,"i13","m","25",0,"E"
2012,3,"i13","m","25",0,"E"
2012,4,"i13","m","25",0,"E"
2013,1,"i13","m","25",0,"E"
2013,2,"i13","m","25",0,"E"
2013,3,"i13","m","25",0,"E"
2013,4,"i13","m","25",0,"E"
2014,1,"i13","m","25",0,"E"
2014,2,"i13","m","25",0,"E"
2014,3,"i13","m","25",0,"E"
2014,4,"i13","m","25",10000,"E"
2015,1,"i13","m","25",0,"E"
2015,2,"i13","m","25",0,"E"
2015,3,"i13","m","25",60000,"E"
2015,4,"i13","m","25",1e+05,"E"
2016,1,"i13","m","25",0,"E"
2016,2,"i13","m","25",0,"E"
2016,3,"i13","m","25",60000,"E"
2016,4,"i13","m","25",0,"E"
2012,2,"i13","m","26",0,"E"
2012,3,"i13","m","26",0,"E"
2012,4,"i13","m","26",0,"E"
2013,1,"i13","m","26",0,"E"
2013,2,"i13","m","26",0,"E"
2013,3,"i13","m","26",0,"E"
2013,4,"i13","m","26",0,"E"
2014,1,"i13","m","26",0,"E"
2014,2,"i13","m","26",0,"E"
2014,3,"i13","m","26",137000,"E"
2014,4,"i13","m","26",0,"E"
2015,1,"i13","m","26",0,"E"
2015,2,"i13","m","26",0,"E"
2015,3,"i13","m","26",0,"E"
2015,4,"i13","m","26",0,"E"
2016,1,"i13","m","26",50000,"E"
2016,2,"i13","m","26",0,"E"
2016,3,"i13","m","26",0,"E"
2016,4,"i13","m","26",0,"E"
2012,2,"i13","m","27",0,"E"
2012,3,"i13","m","27",0,"E"
2012,4,"i13","m","27",0,"E"
2013,1,"i13","m","27",0,"E"
2013,2,"i13","m","27",0,"E"
2013,3,"i13","m","27",0,"E"
2013,4,"i13","m","27",0,"E"
2014,1,"i13","m","27",0,"E"
2014,2,"i13","m","27",0,"E"
2014,3,"i13","m","27",0,"E"
2014,4,"i13","m","27",0,"E"
2015,1,"i13","m","27",0,"E"
2015,2,"i13","m","27",180000,"E"
2015,3,"i13","m","27",0,"E"
2015,4,"i13","m","27",0,"E"
2016,1,"i13","m","27",110000,"E"
2016,2,"i13","m","27",2e+05,"E"
2016,3,"i13","m","27",0,"E"
2016,4,"i13","m","27",0,"E"
2012,2,"i13","m","28",0,"E"
2012,3,"i13","m","28",0,"E"
2012,4,"i13","m","28",0,"E"
2013,1,"i13","m","28",0,"E"
2013,2,"i13","m","28",0,"E"
2013,3,"i13","m","28",0,"E"
2013,4,"i13","m","28",0,"E"
2014,1,"i13","m","28",0,"E"
2014,2,"i13","m","28",0,"E"
2014,3,"i13","m","28",0,"E"
2014,4,"i13","m","28",0,"E"
2015,1,"i13","m","28",0,"E"
2015,2,"i13","m","28",0,"E"
2015,3,"i13","m","28",0,"E"
2015,4,"i13","m","28",0,"E"
2016,1,"i13","m","28",90000,"E"
2016,2,"i13","m","28",0,"E"
2016,3,"i13","m","28",0,"E"
2016,4,"i13","m","28",0,"E"
2012,2,"i13","m","3",0,"E"
2012,3,"i13","m","3",0,"E"
2012,4,"i13","m","3",0,"E"
2013,1,"i13","m","3",0,"E"
2013,2,"i13","m","3",0,"E"
2013,3,"i13","m","3",0,"E"
2013,4,"i13","m","3",0,"E"
2014,1,"i13","m","3",0,"E"
2014,2,"i13","m","3",0,"E"
2014,3,"i13","m","3",0,"E"
2014,4,"i13","m","3",0,"E"
2015,1,"i13","m","3",0,"E"
2015,2,"i13","m","3",0,"E"
2015,3,"i13","m","3",0,"E"
2015,4,"i13","m","3",0,"E"
2016,1,"i13","m","3",40000,"E"
2016,2,"i13","m","3",95000,"E"
2016,3,"i13","m","3",0,"E"
2016,4,"i13","m","3",0,"E"
2012,2,"i13","m","30",0,"E"
2012,3,"i13","m","30",0,"E"
2012,4,"i13","m","30",0,"E"
2013,1,"i13","m","30",0,"E"
2013,2,"i13","m","30",50000,"E"
2013,3,"i13","m","30",0,"E"
2013,4,"i13","m","30",0,"E"
2014,1,"i13","m","30",0,"E"
2014,2,"i13","m","30",0,"E"
2014,3,"i13","m","30",0,"E"
2014,4,"i13","m","30",0,"E"
2015,1,"i13","m","30",0,"E"
2015,2,"i13","m","30",0,"E"
2015,3,"i13","m","30",10000,"E"
2015,4,"i13","m","30",1e+05,"E"
2016,1,"i13","m","30",0,"E"
2016,2,"i13","m","30",250000,"E"
2016,3,"i13","m","30",15000,"E"
2016,4,"i13","m","30",0,"E"
2012,2,"i13","m","31",0,"E"
2012,3,"i13","m","31",0,"E"
2012,4,"i13","m","31",0,"E"
2013,1,"i13","m","31",0,"E"
2013,2,"i13","m","31",0,"E"
2013,3,"i13","m","31",0,"E"
2013,4,"i13","m","31",0,"E"
2014,1,"i13","m","31",0,"E"
2014,2,"i13","m","31",0,"E"
2014,3,"i13","m","31",0,"E"
2014,4,"i13","m","31",0,"E"
2015,1,"i13","m","31",0,"E"
2015,2,"i13","m","31",0,"E"
2015,3,"i13","m","31",1e+05,"E"
2015,4,"i13","m","31",0,"E"
2016,1,"i13","m","31",0,"E"
2016,2,"i13","m","31",1e+05,"E"
2016,3,"i13","m","31",0,"E"
2016,4,"i13","m","31",0,"E"
2012,2,"i13","m","32",0,"E"
2012,3,"i13","m","32",0,"E"
2012,4,"i13","m","32",0,"E"
2013,1,"i13","m","32",0,"E"
2013,2,"i13","m","32",0,"E"
2013,3,"i13","m","32",0,"E"
2013,4,"i13","m","32",0,"E"
2014,1,"i13","m","32",120000,"E"
2014,2,"i13","m","32",0,"E"
2014,3,"i13","m","32",0,"E"
2014,4,"i13","m","32",0,"E"
2015,1,"i13","m","32",0,"E"
2015,2,"i13","m","32",0,"E"
2015,3,"i13","m","32",0,"E"
2015,4,"i13","m","32",0,"E"
2016,1,"i13","m","32",0,"E"
2016,2,"i13","m","32",0,"E"
2016,3,"i13","m","32",0,"E"
2016,4,"i13","m","32",0,"E"
2012,2,"i13","m","4",0,"E"
2012,3,"i13","m","4",0,"E"
2012,4,"i13","m","4",0,"E"
2013,1,"i13","m","4",0,"E"
2013,2,"i13","m","4",0,"E"
2013,3,"i13","m","4",0,"E"
2013,4,"i13","m","4",0,"E"
2014,1,"i13","m","4",0,"E"
2014,2,"i13","m","4",0,"E"
2014,3,"i13","m","4",0,"E"
2014,4,"i13","m","4",0,"E"
2015,1,"i13","m","4",0,"E"
2015,2,"i13","m","4",0,"E"
2015,3,"i13","m","4",0,"E"
2015,4,"i13","m","4",0,"E"
2016,1,"i13","m","4",0,"E"
2016,2,"i13","m","4",40000,"E"
2016,3,"i13","m","4",0,"E"
2016,4,"i13","m","4",0,"E"
2012,2,"i13","m","5",0,"E"
2012,3,"i13","m","5",0,"E"
2012,4,"i13","m","5",0,"E"
2013,1,"i13","m","5",0,"E"
2013,2,"i13","m","5",0,"E"
2013,3,"i13","m","5",0,"E"
2013,4,"i13","m","5",0,"E"
2014,1,"i13","m","5",0,"E"
2014,2,"i13","m","5",0,"E"
2014,3,"i13","m","5",0,"E"
2014,4,"i13","m","5",0,"E"
2015,1,"i13","m","5",0,"E"
2015,2,"i13","m","5",0,"E"
2015,3,"i13","m","5",0,"E"
2015,4,"i13","m","5",0,"E"
2016,1,"i13","m","5",0,"E"
2016,2,"i13","m","5",250000,"E"
2016,3,"i13","m","5",0,"E"
2016,4,"i13","m","5",0,"E"
2012,2,"i13","m","8",0,"E"
2012,3,"i13","m","8",0,"E"
2012,4,"i13","m","8",0,"E"
2013,1,"i13","m","8",0,"E"
2013,2,"i13","m","8",0,"E"
2013,3,"i13","m","8",0,"E"
2013,4,"i13","m","8",16000,"E"
2014,1,"i13","m","8",0,"E"
2014,2,"i13","m","8",0,"E"
2014,3,"i13","m","8",0,"E"
2014,4,"i13","m","8",0,"E"
2015,1,"i13","m","8",0,"E"
2015,2,"i13","m","8",0,"E"
2015,3,"i13","m","8",0,"E"
2015,4,"i13","m","8",0,"E"
2016,1,"i13","m","8",0,"E"
2016,2,"i13","m","8",0,"E"
2016,3,"i13","m","8",0,"E"
2016,4,"i13","m","8",0,"E"
2012,2,"i13","m","9",0,"E"
2012,3,"i13","m","9",0,"E"
2012,4,"i13","m","9",0,"E"
2013,1,"i13","m","9",0,"E"
2013,2,"i13","m","9",62000,"E"
2013,3,"i13","m","9",0,"E"
2013,4,"i13","m","9",170000,"E"
2014,1,"i13","m","9",0,"E"
2014,2,"i13","m","9",130000,"E"
2014,3,"i13","m","9",30000,"E"
2014,4,"i13","m","9",0,"E"
2015,1,"i13","m","9",29000,"E"
2015,2,"i13","m","9",150000,"E"
2015,3,"i13","m","9",250000,"E"
2015,4,"i13","m","9",635000,"E"
2016,1,"i13","m","9",430000,"E"
2016,2,"i13","m","9",325000,"E"
2016,3,"i13","m","9",105000,"E"
2016,4,"i13","m","9",0,"E"
2012,2,"i13","n","0",0,"N"
2012,3,"i13","n","0",0,"N"
2012,4,"i13","n","0",48000,"N"
2013,1,"i13","n","0",146000,"N"
2013,2,"i13","n","0",120500,"N"
2013,3,"i13","n","0",65000,"N"
2013,4,"i13","n","0",30000,"N"
2014,1,"i13","n","0",15000,"N"
2014,2,"i13","n","0",175000,"N"
2014,3,"i13","n","0",36000,"N"
2014,4,"i13","n","0",145000,"N"
2015,1,"i13","n","0",117000,"N"
2015,2,"i13","n","0",525000,"N"
2015,3,"i13","n","0",1392000,"N"
2015,4,"i13","n","0",2450000,"N"
2016,1,"i13","n","0",2887000,"N"
2016,2,"i13","n","0",1645000,"N"
2016,3,"i13","n","0",361000,"N"
2016,4,"i13","n","0",0,"N"
2012,2,"i13","n","10",0,"E"
2012,3,"i13","n","10",0,"E"
2012,4,"i13","n","10",0,"E"
2013,1,"i13","n","10",0,"E"
2013,2,"i13","n","10",0,"E"
2013,3,"i13","n","10",0,"E"
2013,4,"i13","n","10",0,"E"
2014,1,"i13","n","10",15000,"E"
2014,2,"i13","n","10",0,"E"
2014,3,"i13","n","10",0,"E"
2014,4,"i13","n","10",0,"E"
2015,1,"i13","n","10",0,"E"
2015,2,"i13","n","10",0,"E"
2015,3,"i13","n","10",0,"E"
2015,4,"i13","n","10",0,"E"
2016,1,"i13","n","10",0,"E"
2016,2,"i13","n","10",0,"E"
2016,3,"i13","n","10",0,"E"
2016,4,"i13","n","10",0,"E"
2012,2,"i13","n","11",0,"E"
2012,3,"i13","n","11",0,"E"
2012,4,"i13","n","11",0,"E"
2013,1,"i13","n","11",0,"E"
2013,2,"i13","n","11",0,"E"
2013,3,"i13","n","11",0,"E"
2013,4,"i13","n","11",0,"E"
2014,1,"i13","n","11",0,"E"
2014,2,"i13","n","11",0,"E"
2014,3,"i13","n","11",0,"E"
2014,4,"i13","n","11",0,"E"
2015,1,"i13","n","11",0,"E"
2015,2,"i13","n","11",0,"E"
2015,3,"i13","n","11",0,"E"
2015,4,"i13","n","11",0,"E"
2016,1,"i13","n","11",125000,"E"
2016,2,"i13","n","11",0,"E"
2016,3,"i13","n","11",0,"E"
2016,4,"i13","n","11",0,"E"
2012,2,"i13","n","14",0,"E"
2012,3,"i13","n","14",0,"E"
2012,4,"i13","n","14",0,"E"
2013,1,"i13","n","14",0,"E"
2013,2,"i13","n","14",0,"E"
2013,3,"i13","n","14",0,"E"
2013,4,"i13","n","14",0,"E"
2014,1,"i13","n","14",0,"E"
2014,2,"i13","n","14",0,"E"
2014,3,"i13","n","14",20000,"E"
2014,4,"i13","n","14",0,"E"
2015,1,"i13","n","14",0,"E"
2015,2,"i13","n","14",190000,"E"
2015,3,"i13","n","14",40000,"E"
2015,4,"i13","n","14",502000,"E"
2016,1,"i13","n","14",140000,"E"
2016,2,"i13","n","14",3e+05,"E"
2016,3,"i13","n","14",0,"E"
2016,4,"i13","n","14",0,"E"
2012,2,"i13","n","15",0,"E"
2012,3,"i13","n","15",0,"E"
2012,4,"i13","n","15",0,"E"
2013,1,"i13","n","15",0,"E"
2013,2,"i13","n","15",0,"E"
2013,3,"i13","n","15",0,"E"
2013,4,"i13","n","15",30000,"E"
2014,1,"i13","n","15",0,"E"
2014,2,"i13","n","15",175000,"E"
2014,3,"i13","n","15",16000,"E"
2014,4,"i13","n","15",0,"E"
2015,1,"i13","n","15",47000,"E"
2015,2,"i13","n","15",135000,"E"
2015,3,"i13","n","15",85000,"E"
2015,4,"i13","n","15",453000,"E"
2016,1,"i13","n","15",3e+05,"E"
2016,2,"i13","n","15",170000,"E"
2016,3,"i13","n","15",53000,"E"
2016,4,"i13","n","15",0,"E"
2012,2,"i13","n","17",0,"E"
2012,3,"i13","n","17",0,"E"
2012,4,"i13","n","17",0,"E"
2013,1,"i13","n","17",0,"E"
2013,2,"i13","n","17",0,"E"
2013,3,"i13","n","17",0,"E"
2013,4,"i13","n","17",0,"E"
2014,1,"i13","n","17",0,"E"
2014,2,"i13","n","17",0,"E"
2014,3,"i13","n","17",0,"E"
2014,4,"i13","n","17",0,"E"
2015,1,"i13","n","17",0,"E"
2015,2,"i13","n","17",0,"E"
2015,3,"i13","n","17",0,"E"
2015,4,"i13","n","17",4e+05,"E"
2016,1,"i13","n","17",0,"E"
2016,2,"i13","n","17",160000,"E"
2016,3,"i13","n","17",55000,"E"
2016,4,"i13","n","17",0,"E"
2012,2,"i13","n","18",0,"E"
2012,3,"i13","n","18",0,"E"
2012,4,"i13","n","18",0,"E"
2013,1,"i13","n","18",0,"E"
2013,2,"i13","n","18",0,"E"
2013,3,"i13","n","18",0,"E"
2013,4,"i13","n","18",0,"E"
2014,1,"i13","n","18",0,"E"
2014,2,"i13","n","18",0,"E"
2014,3,"i13","n","18",0,"E"
2014,4,"i13","n","18",0,"E"
2015,1,"i13","n","18",0,"E"
2015,2,"i13","n","18",18000,"E"
2015,3,"i13","n","18",0,"E"
2015,4,"i13","n","18",0,"E"
2016,1,"i13","n","18",0,"E"
2016,2,"i13","n","18",0,"E"
2016,3,"i13","n","18",0,"E"
2016,4,"i13","n","18",0,"E"
2012,2,"i13","n","19",0,"E"
2012,3,"i13","n","19",0,"E"
2012,4,"i13","n","19",0,"E"
2013,1,"i13","n","19",26000,"E"
2013,2,"i13","n","19",0,"E"
2013,3,"i13","n","19",0,"E"
2013,4,"i13","n","19",0,"E"
2014,1,"i13","n","19",0,"E"
2014,2,"i13","n","19",0,"E"
2014,3,"i13","n","19",0,"E"
2014,4,"i13","n","19",0,"E"
2015,1,"i13","n","19",0,"E"
2015,2,"i13","n","19",0,"E"
2015,3,"i13","n","19",30000,"E"
2015,4,"i13","n","19",57000,"E"
2016,1,"i13","n","19",170000,"E"
2016,2,"i13","n","19",0,"E"
2016,3,"i13","n","19",80000,"E"
2016,4,"i13","n","19",0,"E"
2012,2,"i13","n","21",0,"E"
2012,3,"i13","n","21",0,"E"
2012,4,"i13","n","21",0,"E"
2013,1,"i13","n","21",0,"E"
2013,2,"i13","n","21",0,"E"
2013,3,"i13","n","21",0,"E"
2013,4,"i13","n","21",0,"E"
2014,1,"i13","n","21",0,"E"
2014,2,"i13","n","21",0,"E"
2014,3,"i13","n","21",0,"E"
2014,4,"i13","n","21",0,"E"
2015,1,"i13","n","21",0,"E"
2015,2,"i13","n","21",0,"E"
2015,3,"i13","n","21",250000,"E"
2015,4,"i13","n","21",50000,"E"
2016,1,"i13","n","21",0,"E"
2016,2,"i13","n","21",0,"E"
2016,3,"i13","n","21",0,"E"
2016,4,"i13","n","21",0,"E"
2012,2,"i13","n","22",0,"E"
2012,3,"i13","n","22",0,"E"
2012,4,"i13","n","22",0,"E"
2013,1,"i13","n","22",0,"E"
2013,2,"i13","n","22",45000,"E"
2013,3,"i13","n","22",0,"E"
2013,4,"i13","n","22",0,"E"
2014,1,"i13","n","22",0,"E"
2014,2,"i13","n","22",0,"E"
2014,3,"i13","n","22",0,"E"
2014,4,"i13","n","22",0,"E"
2015,1,"i13","n","22",0,"E"
2015,2,"i13","n","22",42000,"E"
2015,3,"i13","n","22",0,"E"
2015,4,"i13","n","22",0,"E"
2016,1,"i13","n","22",80000,"E"
2016,2,"i13","n","22",185000,"E"
2016,3,"i13","n","22",0,"E"
2016,4,"i13","n","22",0,"E"
2012,2,"i13","n","23",0,"E"
2012,3,"i13","n","23",0,"E"
2012,4,"i13","n","23",0,"E"
2013,1,"i13","n","23",0,"E"
2013,2,"i13","n","23",0,"E"
2013,3,"i13","n","23",0,"E"
2013,4,"i13","n","23",0,"E"
2014,1,"i13","n","23",0,"E"
2014,2,"i13","n","23",0,"E"
2014,3,"i13","n","23",0,"E"
2014,4,"i13","n","23",0,"E"
2015,1,"i13","n","23",0,"E"
2015,2,"i13","n","23",0,"E"
2015,3,"i13","n","23",0,"E"
2015,4,"i13","n","23",0,"E"
2016,1,"i13","n","23",0,"E"
2016,2,"i13","n","23",30000,"E"
2016,3,"i13","n","23",0,"E"
2016,4,"i13","n","23",0,"E"
2012,2,"i13","n","24",0,"E"
2012,3,"i13","n","24",0,"E"
2012,4,"i13","n","24",48000,"E"
2013,1,"i13","n","24",0,"E"
2013,2,"i13","n","24",0,"E"
2013,3,"i13","n","24",0,"E"
2013,4,"i13","n","24",0,"E"
2014,1,"i13","n","24",0,"E"
2014,2,"i13","n","24",0,"E"
2014,3,"i13","n","24",0,"E"
2014,4,"i13","n","24",0,"E"
2015,1,"i13","n","24",0,"E"
2015,2,"i13","n","24",0,"E"
2015,3,"i13","n","24",0,"E"
2015,4,"i13","n","24",0,"E"
2016,1,"i13","n","24",130000,"E"
2016,2,"i13","n","24",150000,"E"
2016,3,"i13","n","24",0,"E"
2016,4,"i13","n","24",0,"E"
2012,2,"i13","n","25",0,"E"
2012,3,"i13","n","25",0,"E"
2012,4,"i13","n","25",0,"E"
2013,1,"i13","n","25",0,"E"
2013,2,"i13","n","25",0,"E"
2013,3,"i13","n","25",0,"E"
2013,4,"i13","n","25",0,"E"
2014,1,"i13","n","25",0,"E"
2014,2,"i13","n","25",0,"E"
2014,3,"i13","n","25",0,"E"
2014,4,"i13","n","25",0,"E"
2015,1,"i13","n","25",20000,"E"
2015,2,"i13","n","25",0,"E"
2015,3,"i13","n","25",0,"E"
2015,4,"i13","n","25",90000,"E"
2016,1,"i13","n","25",0,"E"
2016,2,"i13","n","25",15000,"E"
2016,3,"i13","n","25",0,"E"
2016,4,"i13","n","25",0,"E"
2012,2,"i13","n","26",0,"E"
2012,3,"i13","n","26",0,"E"
2012,4,"i13","n","26",0,"E"
2013,1,"i13","n","26",0,"E"
2013,2,"i13","n","26",0,"E"
2013,3,"i13","n","26",15000,"E"
2013,4,"i13","n","26",0,"E"
2014,1,"i13","n","26",0,"E"
2014,2,"i13","n","26",0,"E"
2014,3,"i13","n","26",0,"E"
2014,4,"i13","n","26",0,"E"
2015,1,"i13","n","26",0,"E"
2015,2,"i13","n","26",0,"E"
2015,3,"i13","n","26",0,"E"
2015,4,"i13","n","26",1e+05,"E"
2016,1,"i13","n","26",0,"E"
2016,2,"i13","n","26",0,"E"
2016,3,"i13","n","26",0,"E"
2016,4,"i13","n","26",0,"E"
2012,2,"i13","n","27",0,"E"
2012,3,"i13","n","27",0,"E"
2012,4,"i13","n","27",0,"E"
2013,1,"i13","n","27",0,"E"
2013,2,"i13","n","27",0,"E"
2013,3,"i13","n","27",0,"E"
2013,4,"i13","n","27",0,"E"
2014,1,"i13","n","27",0,"E"
2014,2,"i13","n","27",0,"E"
2014,3,"i13","n","27",0,"E"
2014,4,"i13","n","27",0,"E"
2015,1,"i13","n","27",0,"E"
2015,2,"i13","n","27",0,"E"
2015,3,"i13","n","27",0,"E"
2015,4,"i13","n","27",0,"E"
2016,1,"i13","n","27",150000,"E"
2016,2,"i13","n","27",0,"E"
2016,3,"i13","n","27",0,"E"
2016,4,"i13","n","27",0,"E"
2012,2,"i13","n","28",0,"E"
2012,3,"i13","n","28",0,"E"
2012,4,"i13","n","28",0,"E"
2013,1,"i13","n","28",0,"E"
2013,2,"i13","n","28",0,"E"
2013,3,"i13","n","28",0,"E"
2013,4,"i13","n","28",0,"E"
2014,1,"i13","n","28",0,"E"
2014,2,"i13","n","28",0,"E"
2014,3,"i13","n","28",0,"E"
2014,4,"i13","n","28",0,"E"
2015,1,"i13","n","28",0,"E"
2015,2,"i13","n","28",17000,"E"
2015,3,"i13","n","28",0,"E"
2015,4,"i13","n","28",0,"E"
2016,1,"i13","n","28",1e+05,"E"
2016,2,"i13","n","28",0,"E"
2016,3,"i13","n","28",0,"E"
2016,4,"i13","n","28",0,"E"
2012,2,"i13","n","30",0,"E"
2012,3,"i13","n","30",0,"E"
2012,4,"i13","n","30",0,"E"
2013,1,"i13","n","30",0,"E"
2013,2,"i13","n","30",0,"E"
2013,3,"i13","n","30",0,"E"
2013,4,"i13","n","30",0,"E"
2014,1,"i13","n","30",0,"E"
2014,2,"i13","n","30",0,"E"
2014,3,"i13","n","30",0,"E"
2014,4,"i13","n","30",0,"E"
2015,1,"i13","n","30",0,"E"
2015,2,"i13","n","30",0,"E"
2015,3,"i13","n","30",180000,"E"
2015,4,"i13","n","30",58000,"E"
2016,1,"i13","n","30",150000,"E"
2016,2,"i13","n","30",0,"E"
2016,3,"i13","n","30",0,"E"
2016,4,"i13","n","30",0,"E"
2012,2,"i13","n","31",0,"E"
2012,3,"i13","n","31",0,"E"
2012,4,"i13","n","31",0,"E"
2013,1,"i13","n","31",0,"E"
2013,2,"i13","n","31",0,"E"
2013,3,"i13","n","31",0,"E"
2013,4,"i13","n","31",0,"E"
2014,1,"i13","n","31",0,"E"
2014,2,"i13","n","31",0,"E"
2014,3,"i13","n","31",0,"E"
2014,4,"i13","n","31",0,"E"
